"Longitude","Latitude","domainID","siteID","plotType","nlcdClass","nlcdClassSimple","soilMoisture","elevation","collectDate","sampleTiming","biophysicalCriteria","standingWaterDepth","boutType","samplingImpractical","incubationMethod","incubationCondition","horizon","soilTemp","litterDepth","sampleTopDepth","sampleBottomDepth","sampleExtent","soilSamplingDevice","soilCoreCount","biomassCode","biomassSampleCondition","boatMass","freshMassBoatMass","dryMassBoatMass","dryMassFraction","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","cnInstrument","d15N","organicd13C","cnIsotopeQF","isotopeAccuracyQF","isoLaboratoryName","isoTestMethod","isoAnalyticalRepNumber","isoDataQF","nTransBoutType.y","incubationPairID","incubationLength","soilFreshMass","soilDryMass","kclVolume","kclAmmoniumNBlankCor","kclNitrateNitriteNBlankCor","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay"
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"8/20/2014 14:32","other","Not Recorded",0,"microbes",,"no incubation",,"M",13.3,,3.3,24,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"8/20/2014 14:38","other","Not Recorded",0,"microbes",,"no incubation",,"O",14,,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"8/20/2014 14:38","other","Not Recorded",0,"microbes",,"no incubation",,"M",14,,0,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"8/20/2014 15:13","other","Not Recorded",0,"microbes",,"no incubation",,"O",13.7,,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"8/20/2014 15:13","other","Not Recorded",0,"microbes",,"no incubation",,"M",13.7,,3,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 16:35","other","Not Recorded",0,"microbes",,"no incubation",,"M",13.9,,5,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 16:35","other","Not Recorded",0,"microbes",,"no incubation",,"O",13.9,,0,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 17:13","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.4,,0,1.5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 17:13","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.4,,1.5,29.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 17:15","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.5,,4.7,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 17:15","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.5,,0,4.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 17:47","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.4,,0,6.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 17:47","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.4,,6.7,21,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 17:53","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.8,,0,2.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2837,44.0632,"D01","BART","tower","deciduousForest","forest",,245.4,"8/20/2014 17:53","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.8,,2.7,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 18:34","other","Not Recorded",0,"microbes",,"no incubation",,"O",12.8,,0,11.3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2856,44.0643,"D01","BART","tower","mixedForest","forest",,267.5,"8/20/2014 18:34","other","Not Recorded",0,"microbes",,"no incubation",,"M",12.8,,11.3,28.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:11","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.8,,7,29.7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:11","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.8,,0,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:15","other","Not Recorded",0,"microbes",,"no incubation",,"O",14,,0,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:15","other","Not Recorded",0,"microbes",,"no incubation",,"M",14,,5,22,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:51","other","Not Recorded",0,"microbes",,"no incubation",,"O",15,,0,4.3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2876,44.0675,"D01","BART","tower","deciduousForest","forest",,273.5,"8/21/2014 13:51","other","Not Recorded",0,"microbes",,"no incubation",,"M",15,,4.3,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:10","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.2,,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:10","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.2,,0,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:24","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.2,,0,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:24","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.2,,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:45","other","Not Recorded",0,"microbes",,"no incubation",,"O",14.3,,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.272844,44.035076,"D01","BART","distributed","deciduousForest","forest",,550.6,"8/21/2014 18:45","other","Not Recorded",0,"microbes",,"no incubation",,"M",14.3,,0,26.3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 16:38","other","Not Recorded",0,"microbes",,"no incubation",,"O",12,,0,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 16:38","other","Not Recorded",0,"microbes",,"no incubation",,"M",12,,10,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 17:01","other","Not Recorded",0,"microbes",,"no incubation",,"O",12.7,,0,4.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 17:01","other","Not Recorded",0,"microbes",,"no incubation",,"M",12.7,,4.5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 17:39","other","Not Recorded",0,"microbes",,"no incubation",,"M",12.4,,6,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"9/22/2014 17:39","other","Not Recorded",0,"microbes",,"no incubation",,"O",12.4,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 13:30","other","Not Recorded",0,"microbes",,"no incubation",,"M",11.1,,10,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 13:30","other","Not Recorded",0,"microbes",,"no incubation",,"O",11.1,,0,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 13:54","other","Not Recorded",0,"microbes",,"no incubation",,"M",11.1,,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 13:54","other","Not Recorded",0,"microbes",,"no incubation",,"O",11.1,,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 14:05","other","Not Recorded",0,"microbes",,"no incubation",,"O",11.1,,0,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"9/23/2014 14:05","other","Not Recorded",0,"microbes",,"no incubation",,"M",11.1,,8,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:03","other","Not Recorded",0,"microbes",,"no incubation",,"O",10.8,,0,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:03","other","Not Recorded",0,"microbes",,"no incubation",,"M",10.8,,8,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:15","other","Not Recorded",0,"microbes",,"no incubation",,"M",10.7,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:15","other","Not Recorded",0,"microbes",,"no incubation",,"O",10.7,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:28","other","Not Recorded",0,"microbes",,"no incubation",,"O",10.7,,0,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"9/23/2014 15:28","other","Not Recorded",0,"microbes",,"no incubation",,"M",10.7,,8,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 16:30","other","Not Recorded",0,"microbes",,"no incubation",,"O",11.4,,0,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 16:30","other","Not Recorded",0,"microbes",,"no incubation",,"M",11.4,,9,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 16:46","other","Not Recorded",0,"microbes",,"no incubation",,"O",11,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 16:46","other","Not Recorded",0,"microbes",,"no incubation",,"M",11,,6,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 17:00","other","Not Recorded",0,"microbes",,"no incubation",,"O",11.1,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"9/23/2014 17:00","other","Not Recorded",0,"microbes",,"no incubation",,"M",11.1,,6,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 17:45","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8.9,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 17:45","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8.9,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 18:05","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.3,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 18:05","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.3,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 18:20","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8.9,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"10/27/2014 18:20","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8.9,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 19:35","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.1,,6,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 19:35","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.1,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 20:00","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8,,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 20:00","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8,,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 20:30","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8.2,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"10/27/2014 20:30","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8.2,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:07","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.1,,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:07","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.1,,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:25","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.2,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:25","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.2,,2,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:45","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.5,,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"10/28/2014 13:45","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.5,,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:00","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8.5,,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:00","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8.5,,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:25","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",9.1,,6,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:25","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",9.1,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:50","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"O",8.8,,0,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"10/28/2014 15:50","fallWinterTransition","Not Recorded",0,"microbes",,"no incubation",,"M",8.8,,4,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 15:17","other","Not Recorded",0,"microbes",,"no incubation",,"O",3.8,,0,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 15:17","other","Not Recorded",0,"microbes",,"no incubation",,"M",3.8,,10,24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 15:51","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,2,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 15:51","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 16:13","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,6,28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3109,44.0605,"D01","BART","distributed","deciduousForest","forest",,432.7,"11/19/2014 16:13","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 17:45","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 17:45","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,2,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 18:10","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 18:10","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,3,27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 18:37","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3065,44.0541,"D01","BART","distributed","evergreenForest","forest",,485.7,"11/19/2014 18:37","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,0.5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:04","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:04","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,2,28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:25","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:25","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,2,28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:45","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,2,28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.28692,44.041571,"D01","BART","distributed","mixedForest","forest",,526.4,"11/20/2014 18:45","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 14:25","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,1.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 14:25","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,1.5,23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 15:02","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 15:02","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,1,26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 15:30","other","Not Recorded",0,"microbes",,"no incubation",,"O",,,0,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.306661,44.047079,"D01","BART","distributed","mixedForest","forest",,467.7,"11/21/2014 15:30","other","Not Recorded",0,"microbes",,"no incubation",,"M",,,0.5,24,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 12:26","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"M",13.5,2,3,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 12:26","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"O",13.5,2,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 12:46","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"M",13.5,1,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 12:46","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"O",13.5,1,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 13:06","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"O",13.4,1,0,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.263782,44.052777,"D01","BART","distributed","evergreenForest","forest",,434.4,"7/27/2015 13:06","peakGreenness","Not Recorded",0,"fieldOnly",,"no incubation",,"M",13.4,1,5,30,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
